ID,cognate,lang,cognateID,borrowed,pgmc_forms
3215,hæve,da,34467,,
3216,gribe fat i,da,30624,,
3217,skyde,da,42772,,
3218,skubbe,da,42744,,
3219,kradse,da,37091,,
3220,rive af,da,24234,,
3221,skære af,da,24332,,
3222,brække,da,28428,,
3223,hugge,da,34407,,
3224,gnide,da,40909,,
3225,smøre,da,47429,,
3226,slibe,da,43175,,
3227,skære,da,43772,,
3228,ryste,da,44106,,
3229,hælde,da,33700,,
3230,fylde,da,32649,,
3231,pakke ind,da,30410,,
3232,slæbe,da,43209,,
3233,trække,da,52994,,
3234,opbevare,da,25603,,
3235,gribe,da,40140,,
3236,gemme,da,50282,,
3237,tilføje,da,35251,,
3238,tage,da,39411,,
3239,vælge,da,50980,,
3240,udvælge,da,26169,,
3241,ødelægge,da,52948,,
3242,beskadige,da,27296,,
3243,brække itu,da,52832,,
3244,rive itu,da,52874,,
3245,give,en,42619,,
3246,dække til,da,53165,,
3247,vække,da,51412,,
3248,opdrage,da,26080,,
3249,skynde på,da,25195,,
3250,få til at,da,37570,,
3251,indbyde,da,29992,,
3252,besøge,da,27445,,
3253,møde,da,48344,,
3254,forlade,da,49884,,
3255,bevogte,da,27598,,
3256,skærme,da,44214,,
3257,slås,da,45551,,
3258,sejre,da,46097,,
3259,ærgre,da,25433,,
3260,støde,da,47255,,
3261,stjæle,da,47042,,
3262,genere,da,27019,,
3263,ulejlige,da,26994,,
3264,skjule,da,49222,,
3265,bedrage,da,27501,,
3266,dræbe,da,48150,,
3267,vogte,da,35617,,
3268,binde fast,da,24730,,
3269,fodre,da,32884,,
3270,malke,da,38793,,
3271,bage,da,26259,,
3272,gøre ren,da,41220,,
3273,tørre af,da,24344,,
3274,feje,da,36182,,
3275,vaske sig,da,45857,,
3276,tage af,da,26195,,
3277,tage på,da,25281,,
3278,klæde sig på,da,44944,,
3279,frisere,da,35995,,
3280,sige,da,42035,,
3281,snakke sammen,da,45681,,
3282,spørge,da,32341,,
3283,bede,da,27901,,
3284,berette,da,31022,,
3285,fortælle,da,31000,,
3286,nævne,da,39438,,
3287,råbe,da,41787,,
3288,prale,da,40428,,
3289,oversætte,da,48733,,
3290,tænke,da,28924,,
3291,bemærke,da,27144,,
3292,lægge mærke til,da,27107,,
3293,genkende,da,30738,,
3294,begribe,da,26701,,
3295,mindes,da,45400,,
3296,tælle,da,52648,,
3297,læse,da,38147,,
3298,besidde,da,27360,,
3299,købe,da,36039,,
3300,sælge,da,49794,,
3301,tåle,da,30913,,
3302,udholde,da,30919,,
3303,Auge,de,1141,,
3304,Ohr,de,15625,,
3305,Nase,de,15111,,
3306,Mund,de,14608,,
3307,Zahn,de,23689,,
3308,Zunge,de,23980,,
3309,Lippe,de,13175,,
3310,Wange,de,22501,,
3311,Gesicht,de,7276,,
3312,Stirn,de,20528,,
3313,Haar,de,8415,,
3314,Schnurrbart,de,18573,,
3315,Bart,de,1434,,
3316,Kinn,de,10897,,
3317,Kiefer,de,10787,,
3318,Kehle,de,10601,,
3319,Hals,de,8591,,
3320,Genick,de,6892,,
3321,Kopf,de,11432,,
3322,Rücken,de,17134,,
3323,Bauch,de,1551,,
3324,Nabel,de,14777,,
3325,Busen,de,2912,,
3326,Brust,de,2593,,
3327,Schulter,de,18807,,
3328,Arm,de,774,,
3329,Ellenbogen,de,3981,,
3330,Hand,de,8663,,
3331,Handfläche,de,8682,,
3332,Finger,de,5341,,
3333,Fingernagel,de,5417,,
3334,Nagel,de,14982,,
3335,Zeh,de,23777,,
3336,Fuß,de,6025,,
3337,Ferse,de,5050,,
3338,Knie,de,11219,,
3339,Oberschenkel,de,15535,,
3340,Bein,de,1671,,
3341,Körper,de,11514,,
3342,Haut,de,8991,,
3343,Blut,de,2113,,
3344,Ader,de,209,,
3345,Sehne,de,19130,,
3346,Knochen,de,11222,,
3347,Gehirn,de,6657,,
3348,Herz,de,9276,,
3349,Magen,de,13645,,
3350,Leber,de,12642,,
3351,Atem,de,1125,,
3352,Hunger,de,9991,,
3353,Träne,de,21817,,
3354,Geschmack,de,7135,,
3355,Geruch,de,6902,,
3356,Schlaf,de,17980,,
3357,Traum,de,21860,,
3358,Himmel,de,9448,,
3359,Sonne,de,19497,,
3360,Mond,de,14340,,
3361,Stern,de,20406,,
3362,Luft,de,13329,,
3363,Wind,de,23139,,
3364,Welle,de,22801,,
3365,Wasser,de,22601,,
3366,Stein,de,20366,,
3367,Boden,de,2181,,
3368,Erde,de,4291,,
3369,Staub,de,20338,,
3370,Rauch,de,16461,,
3371,Funke,de,6183,,
3372,Feuer,de,5229,,
3373,Licht,de,13060,,
3374,Schatten,de,17797,,
3375,Wetter,de,22942,,
3376,Nebel,de,15171,,
3377,Wolke,de,23331,,
3378,Regen,de,16718,,
3379,Schnee,de,18453,,
3380,Eis,de,3884,,
3381,Frost,de,5950,,
3382,Kälte,de,10297,,
3383,Hitze,de,9464,,
3384,Raureif,de,16558,,
3385,Regenbogen,de,16774,,
3386,Donner,de,3291,,
3387,Strömung,de,20828,,
3388,Tropfen,de,21908,,
3389,Schaum,de,17888,,
3390,Schmutz,de,18382,,
3391,See,de,19105,,
3392,Sumpf,de,21107,,
3393,Moor,de,14418,,
3394,Wiese,de,23062,,
3395,Wald,de,22435,,
3396,Hügel,de,9854,,
3397,Anhöhe,de,501,,
3398,Berg,de,1699,,
3399,Gipfel,de,7642,,
3400,Höhle,de,9579,,
3401,Abhang,de,61,,
3402,Quelle,de,16295,,
3403,Bach,de,1233,,
3404,Fluss,de,5656,,
3405,Ufer,de,22082,,
3406,Küste,de,12119,,
3407,Festland,de,5139,,
3408,Meer,de,13913,,
3409,Bucht,de,2747,,
3410,Insel,de,10030,,
3411,Blume,de,2063,,
3412,Gras,de,7945,,
3413,Wurzel,de,23640,,
3414,Baum,de,1592,,
3415,Stamm,de,20143,,
3416,Rinde,de,16991,,
3417,Ast,de,1037,,
3418,Zweig,de,23998,,
3419,Blatt,de,2008,,
3420,Birke,de,1987,,
3421,Weide,de,22772,,
3422,Tanne,de,21261,,
3423,Horn,de,9717,,
3424,Feder,de,4811,,
3425,Fell,de,4957,,
3426,Flügel,de,5601,,
3427,Klaue,de,11052,,
3428,Kralle,de,11703,,
3429,Schwanz,de,18899,,
3430,Ei,de,3746,,
3431,Nest,de,15245,,
3432,Bau,de,1488,,
3433,Tier,de,21497,,
3434,Herde,de,9222,,
3435,Kuh,de,12003,,
3436,Bulle,de,2790,,
3437,Pferd,de,16016,,
3438,Schaf,de,17682,,
3439,Schwein,de,18975,,
3440,Hund,de,9949,,
3441,Katze,de,10581,,
3442,Bär,de,1323,,
3443,Eichhörnchen,de,3758,,
3444,Elch,de,3926,,
3445,Fuchs,de,6147,,
3446,Hase,de,8856,,
3447,Maus,de,13847,,
3448,Wolf,de,23280,,
3449,Vogel,de,22290,,
3450,Schwarm,de,18914,,
3451,Huhn,de,9911,,
3452,Hahn,de,8446,,
3453,Gans,de,6345,,
3454,Adler,de,266,,
3455,Ente,de,4164,,
3456,Eule,de,4510,,
3457,Kranich,de,11777,,
3458,Krähe,de,11686,,
3459,Kuckuck,de,11980,,
3460,Schwan,de,18835,,
3461,Fisch,de,5452,,
3462,Barsch,de,1370,,
3463,Hecht,de,9041,,
3464,Schlange,de,18018,,
3465,Wurm,de,23611,,
3466,Spinne,de,19795,,
3467,Ameise,de,367,,
3468,Laus,de,12509,,
3469,Mücke,de,14567,,
3470,Fliege,de,5544,,
3471,Schmetterling,de,18360,,
3472,Beere,de,1618,,
3473,Apfel,de,563,,
3474,Pilz,de,16069,,
3475,Zwiebel,de,24044,,
3476,Saat,de,17349,,
3477,Korn,de,11478,,
3478,Heu,de,9320,,
3479,Schale,de,17742,,
3480,Grube,de,8242,,
3481,Falle,de,4569,,
3482,Schlinge,de,18114,,
3483,Spur,de,19942,,
3484,Asche,de,976,,
3485,Dreck,de,3496,,
3486,Eisen,de,3894,,
3487,Gold,de,7798,,
3488,Silber,de,19299,,
3489,Kohle,de,11372,,
3490,Glas,de,7718,,
3491,Lehm,de,12740,,
3492,Sand,de,17547,,
3493,Mensch,de,14065,,
3494,Mann,de,13702,,
3495,Frau,de,5700,,
3496,Kind,de,10814,,
3497,Junge,de,10230,,
3498,Mädchen,de,13569,,
3499,Familie,de,4645,,
3500,Großvater,de,8219,,
3501,Großmutter,de,8132,,
3502,Eltern,de,4038,,
3503,Vater,de,22192,,
3504,Mutter,de,14678,,
3505,Sohn,de,19420,,
3506,Tochter,de,21580,,
3507,Bruder,de,2530,,
3508,Schwester,de,19045,,
3509,Onkel,de,15732,,
3510,Tante,de,21348,,
3511,Ehemann,de,3706,,
3512,Ehefrau,de,3615,,
3513,Freude,de,5810,,
3514,Gelächter,de,6740,,
3515,Glück,de,7761,,
3516,Kummer,de,12076,,
3517,Wunsch,de,23570,,
3518,Lust,de,13427,,
3519,Geist,de,6703,,
3520,Gedanke,de,6503,,
3521,Gedächtnis,de,6407,,
3522,Verstand,de,22228,,
3523,Sinn,de,19301,,
3524,Grund,de,8295,,
3525,Wahrheit,de,22412,,
3526,Gespräch,de,7324,,
3527,Märchen,de,13799,,
3528,Erzählung,de,4379,,
3529,Nachricht,de,14830,,
3530,Neuigkeit,de,15349,,
3531,Name,de,15089,,
3532,Rätsel,de,16402,,
3533,Rede,de,16595,,
3534,Sprache,de,19921,,
3535,Stimme,de,20490,,
3536,Wort,de,23420,,
3537,Zeichen,de,23827,,
3538,Ruf,de,17243,,
3539,Lärm,de,12437,,
3540,Laut,de,12585,,
3541,Ton,de,21662,,
3542,Lied,de,13080,,
3543,Ruhe,de,17338,,
3544,Leute,de,12992,,
3545,Volk,de,22329,,
3546,Arbeit,de,674,,
3547,Gast,de,6350,,
3548,Geschenk,de,7049,,
3549,Spiel,de,19743,,
3550,Gesellschaft,de,7219,,
3551,Hilfe,de,9394,,
3552,Freund,de,5883,,
3553,Kamerad,de,10392,,
3554,Angelegenheit,de,412,,
3555,Anzahl,de,518,,
3556,Art,de,882,,
3557,Stück,de,20871,,
3558,Teil,de,21476,,
3559,Hälfte,de,8554,,
3560,Kreis,de,11897,,
3561,Kreuz,de,11923,,
3562,Linie,de,13138,,
3563,Strich,de,20760,,
3564,Abstand,de,174,,
3565,Entfernung,de,4262,,
3566,Gegend,de,6521,,
3567,Platz,de,16168,,
3568,Ort,de,15813,,
3569,Seite,de,19174,,
3570,Mitte,de,14208,,
3571,Gegenstand,de,6615,,
3572,Sache,de,17397,,
3573,Rand,de,16344,,
3574,Kante,de,10540,,
3575,Ecke,de,3553,,
3576,Spitze,de,19840,,
3577,Ende,de,4123,,
3578,Loch,de,13264,,
3579,Winkel,de,23186,,
3580,Muster,de,14642,,
3581,Größe,de,8107,,
3582,Länge,de,12321,,
3583,Höhe,de,9555,,
3584,Gewicht,de,7600,,
3585,Menge,de,13968,,
3586,Haufen,de,8917,,
3587,Reihe,de,16875,,
3588,Boot,de,2249,,
3589,Ruder,de,17172,,
3590,Schlitten,de,18119,,
3591,Ski,de,19361,,
3592,Lagerfeuer,de,12227,,
3593,Last,de,12453,,
3594,Gang,de,6269,,
3595,Schritt,de,18648,,
3596,Norden,de,15377,,
3597,Süden,de,21053,,
3598,Westen,de,22912,,
3599,Osten,de,15903,,
3600,Holz,de,9639,,
3601,Brett,de,2351,,
3602,Platte,de,16135,,
3603,Stütze,de,20938,,
3604,Stange,de,20183,,
3605,Stock,de,20625,,
3606,Stab,de,20039,,
3607,Rohr,de,17079,,
3608,Haus,de,8941,,
3609,Heim,de,9087,,
3610,Ofen,de,15604,,
3611,Fußboden,de,6068,,
3612,Tisch,de,21561,,
3613,Stuhl,de,20921,,
3614,Wiege,de,23046,,
3615,Bett,de,1848,,
3616,Regal,de,16664,,
3617,Kiste,de,11035,,
3618,Fenster,de,5009,,
3619,Tür,de,22018,,
3620,Tor,de,21771,,
3621,Zaun,de,23748,,
3622,Dach,de,3061,,
3623,Leiter,de,12927,,
3624,Besen,de,1764,,
3625,Spaten,de,19594,,
3626,Schaufel,de,17852,,
3627,Gabel,de,6217,,
3628,Löffel,de,13285,,
3629,Messer,de,14096,,
3630,Netz,de,15278,,
3631,Haken,de,8526,,
3632,Griff,de,8047,,
3633,Schloss,de,18186,,
3634,Bild,de,1944,,
3635,Figur,de,5311,,
3636,Puppe,de,16240,,
3637,Beutel,de,1902,,
3638,Bündel,de,2803,,
3639,Tasche,de,21368,,
3640,Eimer,de,3819,,
3641,Deckel,de,3177,,
3642,Geschirr,de,7115,,
3643,Sack,de,17462,,
3644,Tasse,de,21399,,
3645,Topf,de,21724,,
3646,Kessel,de,10669,,
3647,Essen,de,4421,,
3648,Nahrung,de,15054,,
3649,Speise,de,19649,,
3650,Fleisch,de,5469,,
3651,Getreide,de,7433,,
3652,Brei,de,2274,,
3653,Brot,de,2423,,
3654,Scheibe,de,17926,,
3655,Fett,de,5184,,
3656,Butter,de,2947,,
3657,Öl,de,15714,,
3658,Salz,de,17473,,
3659,Suppe,de,21165,,
3660,Honig,de,9690,,
3661,Milch,de,14130,,
3662,Tee,de,21431,,
3663,Leder,de,12729,,
3664,Wolle,de,23406,,
3665,Stoff,de,20645,,
3666,Nadel,de,14904,,
3667,Faden,de,4547,,
3668,Knopf,de,11307,,
3669,Knoten,de,11325,,
3670,Farbe,de,4708,,
3671,Kleidung,de,11143,,
3672,Hemd,de,9111,,
3673,Kragen,de,11648,,
3674,Ärmel,de,805,,
3675,Hose,de,9756,,
3676,Gürtel,de,8356,,
3677,Mütze,de,14740,,
3678,Schuh,de,18672,,
3679,Stiefel,de,20448,,
3680,Ring,de,17019,,
3681,Band,de,1282,,
3682,Kamm,de,10430,,
3683,Spiegel,de,19716,,
3684,Riemen,de,16925,,
3685,Schnur,de,18526,,
3686,Leine,de,12897,,
3687,Decke,de,3102,,
3688,Kissen,de,10943,,
3689,Tuch,de,21974,,
3690,Handtuch,de,8783,,
3691,Kraft,de,11588,,
3692,Stärke,de,20292,,
3693,Gesundheit,de,7360,,
3694,Krankheit,de,11788,,
3695,Schmerz,de,18262,,
3696,Wunde,de,23504,,
3697,Fieber,de,5250,,
3698,Arznei,de,916,,
3699,Brücke,de,2456,,
3700,Brunnen,de,2554,,
3701,Pfad,de,15953,,
3702,Weg,de,22635,,
3703,Straße,de,20719,,
3704,Dorf,de,3409,,
3705,Stadt,de,20105,,
3706,Brief,de,2366,,
3707,Buch,de,2643,,
3708,Buchstabe,de,2695,,
3709,Zeitung,de,23936,,
3710,Leben,de,12617,,
3711,Tod,de,21646,,
3712,Grab,de,7888,,
3713,Kirche,de,10931,,
3714,Sünde,de,21160,,
3715,Gott,de,7834,,
3716,Arbeiter,de,676,,
3717,Chef,de,3006,,
3718,Meister,de,13935,,
3719,Arzt,de,947,,
3720,Lehrer,de,12842,,
3721,Geld,de,6795,,
3722,Geschäft,de,6961,,
3723,Laden,de,12190,,
3724,Preis,de,16232,,
3725,Ware,de,22548,,
3726,Nutzen,de,15465,,
3727,Reichtum,de,16815,,
3728,Welt,de,22859,,
3729,Land,de,12272,,
3730,Staat,de,19992,,
3731,König,de,11417,,
3732,Macht,de,13513,,
3733,Grenze,de,7946,,
3734,Krieg,de,11956,,
3735,Feind,de,4907,,
3736,Gewalt,de,7477,,
3737,Kampf,de,10497,,
3738,Bogen,de,2192,,
3739,Pfeil,de,15976,,
3740,Gewehr,de,7539,,
3741,Fehler,de,4856,,
3742,Lüge,de,13385,,
3743,Schaden,de,17619,,
3744,Unglück,de,22114,,
3745,Schuld,de,18724,,
3746,Alter,de,288,,
3747,Schluss,de,18252,,
3748,Zeit,de,23868,,
3749,Tag,de,21217,,
3750,Morgen,de,14503,,
3751,Mittag,de,14193,,
3752,Abend,de,56,,
3753,Nacht,de,14869,,
3754,Woche,de,23250,,
3755,Monat,de,14296,,
3756,Jahr,de,10080,,
3757,Frühling,de,5969,,
3758,Sommer,de,19433,,
3759,Herbst,de,9187,,
3760,Winter,de,23217,,
3761,Januar,de,10104,,
3762,Februar,de,4735,,
3763,März,de,13810,,
3764,April,en,605,,
3765,Juni,de,10256,,
3766,Juli,de,10176,,
3767,August,en,1202,,
3768,Oktober,de,15662,,
3769,November,en,15420,,
3770,Dezember,de,3237,,
3771,Montag,de,14394,,
3772,Dienstag,de,3252,,
3773,Mittwoch,de,14277,,
3774,Donnerstag,de,3358,,
3775,Freitag,de,5726,,
3776,Samstag,de,17525,,
3777,Sonntag,de,19543,,
3778,groß,de,34030,,
3779,klein,nl,36276,,
3780,breit,de,28449,,
3781,schmal,de,43436,,
3782,dicht,nl,29003,,
3783,dick,de,29037,,
3784,dünn,de,29696,,
3785,fein,de,31589,,
3786,flach,de,32005,,
3787,hart,nl,9276,,
3788,weich,de,51689,,
3789,spitz,de,46635,,
3790,scharf,de,42390,,
3791,stumpf,de,47612,,
3792,schwer,de,44478,,
3793,schön,de,43822,,
3794,heiß,de,34510,,
3795,warm,en,51119,,
3796,kalt,de,35955,,
3797,kühl,de,37196,,
3798,frisch,de,32506,,
3799,feucht,de,31875,,
3800,nass,de,39276,,
3801,trocken,de,48557,,
3802,voll,de,50583,,
3803,offen,de,39962,,
3804,geschlossen,de,33573,,
3805,sauber,de,42183,,
3806,schmutzig,de,43680,,
3807,reif,de,41132,,
3808,lecker,de,37846,,
3809,süß,de,47666,,
3810,sauer,de,42282,,
3811,hell,de,34569,,
3812,dunkel,de,29627,,
3813,schwarz,de,44406,,
3814,weiß,de,51640,,
3815,gelb,de,33212,,
3816,grün,de,34079,,
3817,grau,de,33949,,
3818,teuer,de,48104,,
3819,wertvoll,de,51972,,
3820,taub,de,47832,,
3821,kräftig,de,36771,,
3822,schwach,de,44282,,
3823,schlank,de,43060,,
3824,hübsch,de,35376,,
3825,böse,de,28220,,
3826,dumm,de,29586,,
3827,faul,de,31447,,
3828,fleißig,de,32033,,
3829,geizig,de,33125,,
3830,klug,de,36578,,
3831,geschickt,de,33500,,
3832,lieb,de,38271,,
3833,sanft,de,42118,,
3834,krank,de,36836,,
3835,nackt,de,39133,,
3836,traurig,de,48282,,
3837,lebendig,de,37756,,
3838,gut,de,34171,,
3839,schlecht,de,43105,,
3840,richtig,de,41470,,
3841,schlimm,de,43370,,
3842,wahr,de,51030,,
3843,ehemalig,de,29844,,
3844,jung,de,35929,,
3845,reich,de,40935,,
3846,bekannt,de,26866,,
3847,berühmt,de,27165,,
3848,fremd,de,32377,,
3849,verschieden,de,49997,,
3850,nah,de,39162,,
3851,fern,de,31639,,
3852,linker,nl,38450,,
3853,rechter,nl,40733,,
3854,anderer,de,24798,,
3855,erster,de,30851,,
3856,zweiter,de,53803,,
3857,dritter,de,29466,,
3858,letzter,de,38177,,
3859,allein,de,24526,,
3860,auf einmal,de,25680,,
3861,zusammen,de,53638,,
3862,lange,de,37421,,
3863,plötzlich,de,40365,,
3864,sofort,de,46331,,
3865,später,de,46455,,
3866,jetzt,de,35827,,
3867,heute,de,34721,,
3868,bald,de,26376,,
3869,dann,de,28826,,
3870,gestern,de,33656,,
3871,einst,de,30176,,
3872,damals,de,28668,,
3873,danach,de,28785,,
3874,vorher,de,50780,,
3875,zuerst,de,53234,,
3876,einmal,de,30008,,
3877,manchmal,de,38733,,
3878,immer,de,35735,,
3879,niemals,de,39657,,
3880,hierhin,de,34883,,
3881,von hier,de,50630,,
3882,dort,de,29204,,
3883,dorthin,de,29256,,
3884,geradeaus,de,33370,,
3885,vorwärts,de,50882,,
3886,rückwärts,de,41686,,
3887,zurück,de,53408,,
3888,unten,de,48998,,
3889,hinab,de,34899,,
3890,oben,de,39901,,
3891,hinauf,de,34970,,
3892,überall,de,48660,,
3893,nicht,de,39612,,
3894,ein wenig,de,30328,,
3895,sehr,de,44769,,
3896,noch,de,39717,,
3897,nur,de,39816,,
3898,schon,de,43858,,
3899,wieder,de,52104,,
3900,vergebens,de,49643,,
3901,hinter,de,35170,,
3902,unter,de,49096,,
3903,durch,de,29799,,
3904,neben,de,39379,,
3905,zwischen,de,53841,,
3906,wegen,de,51460,,
3907,das,de,28860,,
3908,alles,nl,24590,,
3909,ich,de,35646,,
3910,wir,de,52293,,
3911,ihr,de,35689,,
3912,was,de,51247,,
3913,wer,de,51851,,
3914,wo,de,52376,,
3915,wohin,de,52406,,
3916,wie,nl,51836,,
3917,warum,de,51186,,
3918,wieviel,de,52257,,
3919,eins,de,30070,,
3920,zwei,de,53737,,
3921,drei,de,29348,,
3922,vier,nl,50493,,
3923,fünf,de,32676,,
3924,sechs,de,44641,,
3925,sieben,de,45919,,
3926,acht,nl,24429,,
3927,neun,de,39546,,
3928,zehn,de,52665,,
3929,elf,nl,30450,,
3930,zwölf,de,53902,,
3931,zwanzig,de,53696,,
3932,dreißig,de,29400,,
3933,vierzig,de,50517,,
3934,fünfzig,de,32743,,
3935,sechzig,de,44673,,
3936,siebzig,de,45961,,
3937,achtzig,de,24457,,
3938,neunzig,de,39566,,
3939,hundert,de,35446,,
3940,tausend,de,48032,,
3941,und,de,48963,,
3942,oder,de,39912,,
3943,stehen,de,46996,,
3944,sitzen,de,46228,,
3945,liegen,de,38394,,
3946,hängen,de,34331,,
3947,werden,de,51897,,
3948,passieren,de,40221,,
3949,beginnen,nl,24913,,
3950,enden,de,30487,,
3951,wechseln,de,51357,,
3952,aufgehen,de,25758,,
3953,untergehen,de,49150,,
3954,scheinen,de,42609,,
3955,donnern,de,29164,,
3956,wehen,de,51579,,
3957,strömen,de,47532,,
3958,fließen,de,32119,,
3959,sich drehen,de,45203,,
3960,schwanken,de,44326,,
3961,schwingen,de,44616,,
3962,fallen,de,31191,,
3963,brennen,de,28519,,
3964,rauchen,de,40572,,
3965,regnen,de,40859,,
3966,gefrieren,de,33015,,
3967,tauen,de,47913,,
3968,schmelzen,de,43491,,
3969,trocknen,de,48604,,
3970,sieden,de,46035,,
3971,faulen,de,31490,,
3972,verfaulen,de,49579,,
3973,reißen,de,41030,,
3974,versinken,de,50145,,
3975,vergehen,de,49694,,
3976,erscheinen,de,30770,,
3977,verschwinden,de,50074,,
3978,sinken,de,46190,,
3979,abnehmen,de,24156,,
3980,zunehmen,de,53326,,
3981,steigen,de,47100,,
3982,wachsen,de,50922,,
3983,glänzen,de,33785,,
3984,funkeln,de,32800,,
3985,lärmen,de,37473,,
3986,läuten,de,37683,,
3987,klingeln,de,36377,,
3988,klirren,de,36489,,
3989,brausen,de,28329,,
3990,rauschen,de,40620,,
3991,klingen,de,36459,,
3992,bellen,nl,36376,,
3993,heulen,de,34702,,
3994,blasen,de,28037,,
3995,pfeifen,de,40286,,
3996,schreien,nl,51734,,
3997,stöhnen,de,47356,,
3998,zittern,de,53059,,
3999,leben,de,37713,,
4000,geboren werden,de,32968,,
4001,atmen,de,25571,,
4002,trinken,de,48508,,
4003,essen,de,31052,,
4004,schlucken,de,43417,,
4005,müde werden,de,39093,,
4006,einschlafen,de,30129,,
4007,schlafen,de,42939,,
4008,aufwachen,de,26023,,
4009,aufstehen,de,25958,,
4010,sich erholen,de,45300,,
4011,krank werden,de,37026,,
4012,krank sein,de,36917,,
4013,schmerzen,de,43572,,
4014,husten,de,35541,,
4015,genesen,de,33334,,
4016,sterben,de,47227,,
4017,umkommen,de,48859,,
4018,sich bewegen,de,45141,,
4019,sich rühren,de,45508,,
4020,sich erheben,de,45226,,
4021,sich setzen,de,45608,,
4022,hinfallen,de,35126,,
4023,laufen,de,37604,,
4024,schreiten,de,44026,,
4025,spazierengehen,de,46490,,
4026,sich beeilen,de,45047,,
4027,sausen,de,42328,,
4028,rennen,nl,41283,,
4029,springen,nl,46712,,
4030,klettern,de,36367,,
4031,schaukeln,de,42449,,
4032,kriechen,de,37117,,
4033,schwimmen,de,44568,,
4034,tauchen,de,47880,,
4035,rudern,de,41753,,
4036,fahren,de,31136,,
4037,fliegen,de,32157,,
4038,gehen,de,33082,,
4039,weggehen,de,51538,,
4040,abfahren,de,24115,,
4041,anhalten,de,24953,,
4042,hineingehen,de,35032,,
4043,eintreten,de,30275,,
4044,kommen,de,36704,,
4045,ankommen,de,25012,,
4046,zurückkommen,de,53446,,
4047,bleiben,de,28111,,
4048,warten,de,51171,,
4049,erwarten,de,30934,,
4050,suchen,de,47710,,
4051,finden,de,31926,,
4052,versuchen,de,50408,,
4053,vorbereiten,de,50751,,
4054,lieben,de,38309,,
4055,mögen,de,38941,,
4056,lachen,nl,37325,,
4057,rühren,de,41821,,
4058,weinen,de,51735,,
4059,schimpfen,de,42840,,
4060,sich ärgern,de,45019,,
4061,sich fürchten,de,45449,,
4062,fürchten,de,32846,,
4063,fliehen,de,32193,,
4064,flüchten,de,32245,,
4065,sehen,de,44748,,
4066,anschauen,de,25071,,
4067,ansehen,de,25116,,
4068,hören,de,35355,,
4069,zuhören,de,53282,,
4070,probieren,de,40519,,
4071,riechen,de,41485,,
4072,fühlen,de,32549,,
4073,zu sehen sein,de,53677,,
4074,vernehmen,de,49988,,
4075,frieren,de,32452,,
4076,können,de,36717,,
4077,wollen,de,52553,,
4078,anfangen,de,24922,,
4079,beenden,de,26578,,
4080,aufhören,de,25914,,
4081,gelingen,de,33270,,
4082,geraten,de,33466,,
4083,öffnen,de,40027,,
4084,schließen,de,43288,,
4085,stellen,nl,47149,,
4086,setzen,de,44861,,
4087,legen,de,37940,,
4088,berühren,de,27231,,
4089,verbinden,nl,49380,,
4090,bedecken,de,26511,,
4091,aufhängen,de,25783,,
4092,anzünden,de,25306,,
4093,aufheben,de,25886,,
4094,zurücklassen,de,53546,,
4095,verlieren,de,49912,,
4096,fallen lassen,de,31196,,
4097,machen,de,38591,,
4098,herstellen,nl,41342,,
4099,bauen,de,26445,,
4100,reparieren,de,41352,,
4101,verbessern,de,49303,,
4102,ändern,de,24868,,
4103,graben,de,33907,,
4104,beugen,de,27566,,
4105,biegen,de,27746,,
4106,drehen,de,29294,,
4107,wenden,nl,51785,,
4108,umdrehen,de,48819,,
4109,heben,de,34467,,
4110,hochheben,de,35306,,
4111,ergreifen,de,30605,,
4112,halten,de,34254,,
4113,drücken,de,29519,,
4114,schieben,de,42743,,
4115,kratzen,de,37091,,
4116,lecken,de,37793,,
4117,beißen,de,26850,,
4118,abreißen,de,24261,,
4119,abschneiden,de,24301,,
4120,binden,nl,27878,,
4121,stecken,de,46963,,
4122,brechen,de,28428,,
4123,klopfen,de,36535,,
4124,hauen,de,34398,,
4125,kleben,de,36254,,
4126,reiben,de,40884,,
4127,streichen,de,47458,,
4128,schleifen,de,43175,,
4129,schneiden,de,43779,,
4130,rütteln,de,41953,,
4131,schütteln,de,44074,,
4132,schwenken,de,44439,,
4133,schütten,de,44162,,
4134,füllen,de,32649,,
4135,einwickeln,de,30380,,
4136,tragen,de,48219,,
4137,schleppen,de,43209,,
4138,ziehen,de,53015,,
4139,aufbewahren,de,25603,,
4140,werfen,de,51924,,
4141,fangen,de,31300,,
4142,packen,de,40161,,
4143,verstecken,de,50241,,
4144,teilen,de,48051,,
4145,schicken,de,42694,,
4146,bringen,de,28538,,
4147,hinzufügen,de,35242,,
4148,bekommen,de,26949,,
4149,erhalten,de,30651,,
4150,nehmen,de,39406,,
4151,wählen,de,50980,,
4152,auswählen,de,26169,,
4153,bewahren,de,27678,,
4154,behindern,de,26755,,
4155,verderben,de,49448,,
4156,beschädigen,de,27296,,
4157,zerbrechen,de,52831,,
4158,zerreißen,de,52886,,
4159,zerstören,de,52962,,
4160,verbrennen,de,49425,,
4161,geben,de,32950,,
4162,reichen,de,40977,,
4163,schenken,nl,42661,,
4164,versprechen,de,50233,,
4165,wünschen,de,52596,,
4166,loben,de,38496,,
4167,küssen,de,37297,,
4168,wiegen,nl,52201,,
4169,zudecken,de,53159,,
4170,wecken,de,51412,,
4171,zeigen,de,52747,,
4172,führen,de,32622,,
4173,lehren,de,38014,,
